settlement_id,merchant_id,payment_id,account_id,settlement_amount,settlement_status,initiated_at,completed_at,bank_reference
SET0000877,MER000043,PAY0000948,ACC000043,74148,Completed,2025-02-27 23:03:00,2025-02-28 20:03:00,BNKREF10000876
SET0000878,MER000041,PAY0001138,ACC000041,46446,Completed,2025-07-02 00:13:00,2025-07-02 23:13:00,BNKREF10000877
SET0000879,MER000009,PAY0000306,ACC000009,70128,Failed,2024-10-14 00:21:00,2024-10-15 18:21:00,BNKREF10000878
SET0000880,MER000022,PAY0001170,ACC000022,92540,Completed,2025-09-12 12:11:00,2025-09-13 09:11:00,BNKREF10000879
SET0000881,MER000041,PAY0001454,ACC000041,31248,Initiated,2024-02-02 08:26:00,,
SET0000882,MER000048,PAY0000926,ACC000048,49149,Completed,2024-11-05 06:33:00,2024-11-05 15:33:00,BNKREF10000881
SET0000883,MER000005,PAY0000414,ACC000005,63363,Initiated,2024-04-04 14:32:00,,
SET0000884,MER000065,PAY0000316,ACC000065,40779,Completed,2024-07-13 10:59:00,2024-07-14 21:59:00,BNKREF10000883
SET0000885,MER000042,PAY0000294,ACC000042,95070,Failed,2024-04-10 16:43:00,2024-04-11 07:43:00,BNKREF10000884
SET0000886,MER000005,PAY0000941,ACC000005,40860,Completed,2025-01-31 22:55:00,2025-02-01 00:55:00,BNKREF10000885
SET0000887,MER000006,PAY0001408,ACC000006,13613,Completed,2025-08-31 02:21:00,2025-08-31 06:21:00,BNKREF10000886
SET0000888,MER000067,PAY0001350,ACC000067,27604,Completed,2024-11-15 00:36:00,2024-11-16 18:36:00,BNKREF10000887
SET0000889,MER000042,PAY0000411,ACC000042,88065,Completed,2024-07-16 09:17:00,2024-07-17 15:17:00,BNKREF10000888
SET0000890,MER000016,PAY0000559,ACC000016,81750,Initiated,2024-06-01 05:17:00,,
SET0000891,MER000066,PAY0000210,ACC000066,18654,Completed,2024-07-30 17:22:00,2024-07-31 12:22:00,BNKREF10000890
SET0000892,MER000037,PAY0001176,ACC000037,70954,Completed,2024-09-07 05:04:00,2024-09-08 04:04:00,BNKREF10000891
SET0000893,MER000057,PAY0000104,ACC000057,13984,Completed,2024-05-13 00:30:00,2024-05-13 05:30:00,BNKREF10000892
SET0000894,MER000050,PAY0000111,ACC000050,77793,Completed,2024-03-29 13:25:00,2024-03-31 05:25:00,BNKREF10000893
SET0000895,MER000058,PAY0001263,ACC000058,99505,Completed,2024-12-30 09:21:00,2025-01-01 08:21:00,BNKREF10000894
SET0000896,MER000069,PAY0000161,ACC000069,91666,Initiated,2025-04-21 18:08:00,,
SET0000897,MER000060,PAY0000200,ACC000060,61775,Completed,2025-04-11 09:43:00,2025-04-12 16:43:00,BNKREF10000896
SET0000898,MER000030,PAY0000459,ACC000030,24132,Completed,2024-05-27 19:16:00,2024-05-28 22:16:00,BNKREF10000897
SET0000899,MER000043,PAY0000666,ACC000043,14896,Initiated,2025-04-09 15:01:00,,
SET0000900,MER000045,PAY0000981,ACC000045,75424,Completed,2025-04-17 05:18:00,2025-04-18 21:18:00,BNKREF10000899
SET0000901,MER000017,PAY0001041,ACC000017,42812,Completed,2024-04-15 12:52:00,2024-04-15 20:52:00,BNKREF10000900
SET0000902,MER000010,PAY0000619,ACC000010,81479,Completed,2025-06-29 14:25:00,2025-06-30 07:25:00,BNKREF10000901
SET0000903,MER000032,PAY0001123,ACC000032,27394,Initiated,2024-06-11 15:24:00,,
SET0000904,MER000056,PAY0000892,ACC000056,86949,Completed,2025-08-03 10:34:00,2025-08-03 23:34:00,BNKREF10000903
SET0000905,MER000010,PAY0001458,ACC000010,42747,Completed,2025-08-10 15:07:00,2025-08-11 22:07:00,BNKREF10000904
SET0000906,MER000013,PAY0000912,ACC000013,14353,Initiated,2024-06-29 09:25:00,,
SET0000907,MER000049,PAY0000671,ACC000049,28622,Initiated,2025-05-21 20:42:00,,
SET0000908,MER000018,PAY0001190,ACC000018,19658,Initiated,2025-10-13 00:48:00,,
SET0000909,MER000058,PAY0001089,ACC000058,27056,Completed,2024-10-25 12:39:00,2024-10-26 02:39:00,BNKREF10000908
SET0000910,MER000041,PAY0000614,ACC000041,94182,Completed,2025-08-06 21:19:00,2025-08-08 02:19:00,BNKREF10000909
SET0000911,MER000045,PAY0000183,ACC000045,16818,Failed,2025-08-19 00:39:00,2025-08-20 03:39:00,BNKREF10000910
SET0000912,MER000038,PAY0000128,ACC000038,73504,Initiated,2025-01-13 17:03:00,,
SET0000913,MER000046,PAY0000225,ACC000046,51777,Completed,2024-10-15 00:15:00,2024-10-16 15:15:00,BNKREF10000912
SET0000914,MER000041,PAY0001458,ACC000041,86933,Completed,2025-01-26 12:24:00,2025-01-27 03:24:00,BNKREF10000913
SET0000915,MER000023,PAY0000973,ACC000023,54787,Completed,2024-05-22 06:35:00,2024-05-23 07:35:00,BNKREF10000914
SET0000916,MER000020,PAY0000591,ACC000020,85085,Initiated,2025-11-17 04:08:00,,
SET0000917,MER000003,PAY0000295,ACC000003,11197,Failed,2025-05-13 21:27:00,2025-05-14 07:27:00,BNKREF10000916
SET0000918,MER000018,PAY0001316,ACC000018,55897,Completed,2025-03-01 14:57:00,2025-03-03 06:57:00,BNKREF10000917
SET0000919,MER000024,PAY0000931,ACC000024,46670,Completed,2025-06-05 13:35:00,2025-06-06 15:35:00,BNKREF10000918
SET0000920,MER000029,PAY0000381,ACC000029,31131,Completed,2025-03-10 19:00:00,2025-03-12 19:00:00,BNKREF10000919
SET0000921,MER000065,PAY0000552,ACC000065,74568,Completed,2025-02-24 17:36:00,2025-02-24 21:36:00,BNKREF10000920
SET0000922,MER000062,PAY0001444,ACC000062,10594,Completed,2025-01-12 03:37:00,2025-01-14 01:37:00,BNKREF10000921
SET0000923,MER000019,PAY0001496,ACC000019,80063,Completed,2025-06-23 08:29:00,2025-06-24 19:29:00,BNKREF10000922
SET0000924,MER000012,PAY0000503,ACC000012,10334,Completed,2025-04-28 20:47:00,2025-04-30 16:47:00,BNKREF10000923
SET0000925,MER000070,PAY0001188,ACC000070,1513,Completed,2024-11-15 19:03:00,2024-11-17 07:03:00,BNKREF10000924
SET0000926,MER000061,PAY0000930,ACC000061,46357,Completed,2025-06-08 15:36:00,2025-06-09 19:36:00,BNKREF10000925
SET0000927,MER000038,PAY0000593,ACC000038,95385,Completed,2024-06-20 01:44:00,2024-06-20 22:44:00,BNKREF10000926
SET0000928,MER000034,PAY0000126,ACC000034,86125,Completed,2025-10-06 15:37:00,2025-10-06 20:37:00,BNKREF10000927
SET0000929,MER000038,PAY0001279,ACC000038,66369,Initiated,2024-01-28 09:31:00,,
SET0000930,MER000010,PAY0000570,ACC000010,1961,Completed,2024-09-15 04:39:00,2024-09-15 22:39:00,BNKREF10000929
SET0000931,MER000015,PAY0001237,ACC000015,48566,Completed,2024-06-27 18:47:00,2024-06-29 00:47:00,BNKREF10000930
SET0000932,MER000023,PAY0000536,ACC000023,45037,Completed,2024-08-29 15:11:00,2024-08-29 19:11:00,BNKREF10000931
SET0000933,MER000011,PAY0000298,ACC000011,50322,Completed,2025-09-01 04:53:00,2025-09-02 08:53:00,BNKREF10000932
SET0000934,MER000031,PAY0001354,ACC000031,96354,Completed,2025-03-26 23:40:00,2025-03-28 13:40:00,BNKREF10000933
SET0000935,MER000045,PAY0000112,ACC000045,22067,Completed,2025-10-19 08:48:00,2025-10-19 13:48:00,BNKREF10000934
SET0000936,MER000060,PAY0000817,ACC000060,30726,Completed,2025-05-02 09:30:00,2025-05-03 21:30:00,BNKREF10000935
SET0000937,MER000049,PAY0001400,ACC000049,57081,Initiated,2025-02-03 15:16:00,,
SET0000938,MER000002,PAY0000592,ACC000002,89605,Completed,2025-04-04 12:43:00,2025-04-05 23:43:00,BNKREF10000937
SET0000939,MER000006,PAY0000200,ACC000006,80117,Failed,2025-06-28 20:22:00,2025-06-30 01:22:00,BNKREF10000938
SET0000940,MER000035,PAY0000687,ACC000035,85866,Initiated,2024-10-03 08:51:00,,
SET0000941,MER000051,PAY0000945,ACC000051,25649,Completed,2025-11-22 23:15:00,2025-11-24 14:15:00,BNKREF10000940
SET0000942,MER000067,PAY0000692,ACC000067,88285,Completed,2025-11-24 22:11:00,2025-11-25 00:11:00,BNKREF10000941
SET0000943,MER000002,PAY0000140,ACC000002,58550,Completed,2024-01-13 13:06:00,2024-01-15 10:06:00,BNKREF10000942
SET0000944,MER000045,PAY0000450,ACC000045,81285,Initiated,2024-10-17 08:12:00,,
SET0000945,MER000012,PAY0000117,ACC000012,83734,Completed,2025-08-31 21:57:00,2025-09-02 13:57:00,BNKREF10000944
SET0000946,MER000016,PAY0001451,ACC000016,86134,Completed,2024-05-02 02:54:00,2024-05-03 04:54:00,BNKREF10000945
SET0000947,MER000024,PAY0000228,ACC000024,83826,Completed,2024-07-07 08:18:00,2024-07-07 14:18:00,BNKREF10000946
SET0000948,MER000059,PAY0000567,ACC000059,33829,Completed,2025-03-13 22:57:00,2025-03-14 20:57:00,BNKREF10000947
SET0000949,MER000021,PAY0000152,ACC000021,33947,Completed,2024-10-10 01:24:00,2024-10-10 06:24:00,BNKREF10000948
SET0000950,MER000034,PAY0000365,ACC000034,80093,Failed,2025-03-27 02:31:00,2025-03-27 16:31:00,BNKREF10000949
SET0000951,MER000051,PAY0000366,ACC000051,56625,Initiated,2025-10-22 15:06:00,,
SET0000952,MER000028,PAY0001258,ACC000028,13638,Completed,2025-10-20 03:58:00,2025-10-20 21:58:00,BNKREF10000951
SET0000953,MER000005,PAY0000150,ACC000005,2559,Completed,2024-03-13 18:46:00,2024-03-15 00:46:00,BNKREF10000952
SET0000954,MER000064,PAY0000305,ACC000064,51281,Completed,2025-10-30 20:00:00,2025-11-01 16:00:00,BNKREF10000953
SET0000955,MER000035,PAY0000311,ACC000035,92847,Initiated,2024-12-03 12:36:00,,
SET0000956,MER000063,PAY0000980,ACC000063,70895,Completed,2025-03-22 12:54:00,2025-03-22 18:54:00,BNKREF10000955
SET0000957,MER000029,PAY0000007,ACC000029,74449,Completed,2025-01-28 22:52:00,2025-01-29 07:52:00,BNKREF10000956
SET0000958,MER000069,PAY0000736,ACC000069,84913,Completed,2024-12-07 21:19:00,2024-12-09 15:19:00,BNKREF10000957
SET0000959,MER000012,PAY0000749,ACC000012,85007,Completed,2025-07-01 10:05:00,2025-07-02 06:05:00,BNKREF10000958
SET0000960,MER000026,PAY0000362,ACC000026,91310,Completed,2025-07-21 01:24:00,2025-07-21 22:24:00,BNKREF10000959
SET0000961,MER000050,PAY0000219,ACC000050,57507,Completed,2025-10-07 22:22:00,2025-10-09 16:22:00,BNKREF10000960
SET0000962,MER000025,PAY0000287,ACC000025,31358,Completed,2024-02-06 06:01:00,2024-02-07 21:01:00,BNKREF10000961
SET0000963,MER000063,PAY0000797,ACC000063,58991,Completed,2024-03-05 17:41:00,2024-03-07 05:41:00,BNKREF10000962
SET0000964,MER000003,PAY0000076,ACC000003,53250,Completed,2024-12-13 01:21:00,2024-12-13 05:21:00,BNKREF10000963
SET0000965,MER000016,PAY0000434,ACC000016,70428,Completed,2025-10-31 21:33:00,2025-11-02 18:33:00,BNKREF10000964
SET0000966,MER000020,PAY0001187,ACC000020,85799,Completed,2024-08-26 02:02:00,2024-08-27 11:02:00,BNKREF10000965
SET0000967,MER000003,PAY0000966,ACC000003,1982,Completed,2025-09-25 01:15:00,2025-09-25 11:15:00,BNKREF10000966
SET0000968,MER000023,PAY0001296,ACC000023,80214,Completed,2024-02-21 09:52:00,2024-02-22 16:52:00,BNKREF10000967
SET0000969,MER000022,PAY0001211,ACC000022,29010,Completed,2024-03-06 03:07:00,2024-03-07 20:07:00,BNKREF10000968
SET0000970,MER000009,PAY0000416,ACC000009,52792,Completed,2025-03-12 10:51:00,2025-03-14 07:51:00,BNKREF10000969
SET0000971,MER000042,PAY0000248,ACC000042,28048,Initiated,2025-12-01 18:34:00,,
SET0000972,MER000006,PAY0001215,ACC000006,18612,Initiated,2024-06-26 10:04:00,,
SET0000973,MER000054,PAY0000345,ACC000054,5434,Completed,2025-01-13 17:10:00,2025-01-15 08:10:00,BNKREF10000972
SET0000974,MER000018,PAY0000205,ACC000018,63927,Completed,2025-10-09 19:24:00,2025-10-09 22:24:00,BNKREF10000973
SET0000975,MER000011,PAY0000014,ACC000011,85526,Initiated,2024-01-08 05:59:00,,
SET0000976,MER000037,PAY0000853,ACC000037,35613,Completed,2025-05-02 22:08:00,2025-05-04 16:08:00,BNKREF10000975
SET0000977,MER000067,PAY0000923,ACC000067,78254,Completed,2025-02-25 07:11:00,2025-02-25 11:11:00,BNKREF10000976
SET0000978,MER000024,PAY0001469,ACC000024,45693,Completed,2025-05-26 19:05:00,2025-05-27 16:05:00,BNKREF10000977
SET0000979,MER000054,PAY0000010,ACC000054,69594,Initiated,2025-07-25 07:12:00,,
SET0000980,MER000013,PAY0001268,ACC000013,86519,Completed,2025-01-05 17:32:00,2025-01-07 11:32:00,BNKREF10000979
SET0000981,MER000027,PAY0000567,ACC000027,62282,Completed,2024-02-24 06:07:00,2024-02-26 03:07:00,BNKREF10000980
SET0000982,MER000064,PAY0000362,ACC000064,84623,Initiated,2024-06-12 21:59:00,,
SET0000983,MER000047,PAY0000584,ACC000047,5777,Completed,2024-08-02 13:16:00,2024-08-03 20:16:00,BNKREF10000982
SET0000984,MER000014,PAY0000108,ACC000014,67589,Completed,2025-07-04 05:10:00,2025-07-05 14:10:00,BNKREF10000983
SET0000985,MER000015,PAY0000146,ACC000015,55027,Completed,2024-08-28 23:28:00,2024-08-29 21:28:00,BNKREF10000984
SET0000986,MER000026,PAY0001387,ACC000026,29955,Initiated,2024-11-29 07:49:00,,
SET0000987,MER000013,PAY0000486,ACC000013,61833,Completed,2025-02-26 06:24:00,2025-02-26 12:24:00,BNKREF10000986
SET0000988,MER000063,PAY0000112,ACC000063,23438,Completed,2025-03-22 04:13:00,2025-03-23 11:13:00,BNKREF10000987
SET0000989,MER000050,PAY0000765,ACC000050,35449,Completed,2024-05-19 14:46:00,2024-05-20 14:46:00,BNKREF10000988
SET0000990,MER000026,PAY0000688,ACC000026,17991,Completed,2024-05-10 01:44:00,2024-05-10 20:44:00,BNKREF10000989
SET0000991,MER000015,PAY0000954,ACC000015,38787,Completed,2025-04-14 13:10:00,2025-04-15 05:10:00,BNKREF10000990
SET0000992,MER000021,PAY0001307,ACC000021,11434,Failed,2025-09-18 05:36:00,2025-09-18 21:36:00,BNKREF10000991
SET0000993,MER000053,PAY0001069,ACC000053,36691,Completed,2025-05-15 06:37:00,2025-05-16 13:37:00,BNKREF10000992
SET0000994,MER000002,PAY0001496,ACC000002,57017,Completed,2025-03-14 23:55:00,2025-03-15 21:55:00,BNKREF10000993
SET0000995,MER000029,PAY0001212,ACC000029,5896,Initiated,2024-06-01 18:57:00,,
SET0000996,MER000006,PAY0000964,ACC000006,91411,Completed,2025-05-31 01:27:00,2025-06-01 09:27:00,BNKREF10000995
SET0000997,MER000013,PAY0000927,ACC000013,90953,Completed,2025-05-22 07:05:00,2025-05-22 09:05:00,BNKREF10000996
SET0000998,MER000053,PAY0000447,ACC000053,2187,Completed,2024-05-15 11:18:00,2024-05-15 18:18:00,BNKREF10000997
SET0000999,MER000062,PAY0001371,ACC000062,98048,Completed,2024-11-08 05:45:00,2024-11-09 19:45:00,BNKREF10000998
SET0001000,MER000004,PAY0000932,ACC000004,48651,Completed,2025-04-19 04:55:00,2025-04-19 17:55:00,BNKREF10000999
SET0001001,MER000060,PAY0001442,ACC000060,90638,Completed,2025-10-10 00:55:00,2025-10-11 02:55:00,BNKREF10001000
SET0001002,MER000043,PAY0001088,ACC000043,80381,Completed,2024-02-03 09:27:00,2024-02-05 07:27:00,BNKREF10001001
SET0001003,MER000070,PAY0001179,ACC000070,96537,Completed,2024-07-31 21:05:00,2024-08-01 20:05:00,BNKREF10001002
SET0001004,MER000008,PAY0001055,ACC000008,50294,Initiated,2025-11-21 11:56:00,,
SET0001005,MER000047,PAY0000954,ACC000047,73341,Completed,2025-09-25 01:23:00,2025-09-26 20:23:00,BNKREF10001004
SET0001006,MER000009,PAY0001149,ACC000009,85170,Completed,2024-07-28 04:21:00,2024-07-28 13:21:00,BNKREF10001005
SET0001007,MER000062,PAY0001189,ACC000062,35143,Completed,2024-08-02 23:48:00,2024-08-03 23:48:00,BNKREF10001006
SET0001008,MER000065,PAY0001394,ACC000065,45349,Initiated,2025-03-09 08:03:00,,
SET0001009,MER000058,PAY0000996,ACC000058,93138,Initiated,2025-05-28 16:53:00,,
SET0001010,MER000069,PAY0001390,ACC000069,90962,Completed,2025-06-29 09:28:00,2025-07-01 06:28:00,BNKREF10001009
SET0001011,MER000009,PAY0000386,ACC000009,37897,Completed,2025-04-13 02:05:00,2025-04-13 15:05:00,BNKREF10001010
SET0001012,MER000010,PAY0000224,ACC000010,19826,Completed,2024-06-17 08:07:00,2024-06-18 17:07:00,BNKREF10001011
SET0001013,MER000027,PAY0001067,ACC000027,71066,Completed,2025-10-04 00:18:00,2025-10-05 21:18:00,BNKREF10001012
SET0001014,MER000017,PAY0000971,ACC000017,38309,Completed,2024-12-21 13:28:00,2024-12-21 16:28:00,BNKREF10001013
SET0001015,MER000025,PAY0000129,ACC000025,44124,Completed,2024-01-23 07:53:00,2024-01-25 02:53:00,BNKREF10001014
SET0001016,MER000053,PAY0001186,ACC000053,77872,Completed,2024-12-17 20:41:00,2024-12-19 05:41:00,BNKREF10001015
SET0001017,MER000068,PAY0001124,ACC000068,22609,Completed,2025-03-31 14:19:00,2025-04-01 11:19:00,BNKREF10001016
SET0001018,MER000034,PAY0000465,ACC000034,19543,Completed,2025-05-10 11:18:00,2025-05-10 16:18:00,BNKREF10001017
SET0001019,MER000046,PAY0000583,ACC000046,70265,Completed,2025-04-11 05:39:00,2025-04-13 04:39:00,BNKREF10001018
SET0001020,MER000037,PAY0000374,ACC000037,21235,Completed,2024-06-28 22:44:00,2024-06-29 09:44:00,BNKREF10001019
SET0001021,MER000031,PAY0000240,ACC000031,34232,Initiated,2024-02-12 10:36:00,,
SET0001022,MER000048,PAY0000378,ACC000048,41642,Initiated,2024-07-29 17:45:00,,
SET0001023,MER000045,PAY0000303,ACC000045,39626,Failed,2025-01-16 14:34:00,2025-01-18 02:34:00,BNKREF10001022
SET0001024,MER000016,PAY0000052,ACC000016,60136,Initiated,2025-02-18 15:49:00,,
SET0001025,MER000041,PAY0000320,ACC000041,84935,Failed,2024-01-05 23:34:00,2024-01-06 22:34:00,BNKREF10001024
SET0001026,MER000038,PAY0000971,ACC000038,74186,Initiated,2024-10-23 18:42:00,,
SET0001027,MER000057,PAY0000694,ACC000057,88967,Completed,2024-04-25 23:30:00,2024-04-26 09:30:00,BNKREF10001026
SET0001028,MER000015,PAY0000631,ACC000015,46944,Completed,2024-01-26 12:39:00,2024-01-27 18:39:00,BNKREF10001027
SET0001029,MER000012,PAY0000669,ACC000012,29216,Completed,2024-02-26 19:41:00,2024-02-28 06:41:00,BNKREF10001028
SET0001030,MER000036,PAY0000401,ACC000036,88122,Completed,2024-01-24 02:34:00,2024-01-25 23:34:00,BNKREF10001029
SET0001031,MER000012,PAY0001049,ACC000012,67150,Completed,2025-02-07 06:31:00,2025-02-08 22:31:00,BNKREF10001030
SET0001032,MER000008,PAY0001366,ACC000008,48548,Completed,2025-01-04 12:09:00,2025-01-05 17:09:00,BNKREF10001031
SET0001033,MER000050,PAY0000764,ACC000050,73635,Completed,2024-01-13 09:22:00,2024-01-14 15:22:00,BNKREF10001032
SET0001034,MER000012,PAY0000442,ACC000012,21568,Completed,2025-03-30 23:26:00,2025-03-31 19:26:00,BNKREF10001033
SET0001035,MER000055,PAY0001493,ACC000055,18927,Completed,2025-02-28 04:53:00,2025-02-28 11:53:00,BNKREF10001034
SET0001036,MER000027,PAY0000622,ACC000027,77521,Initiated,2025-05-01 16:21:00,,
SET0001037,MER000049,PAY0000182,ACC000049,23023,Completed,2024-01-07 13:40:00,2024-01-08 17:40:00,BNKREF10001036
SET0001038,MER000060,PAY0001455,ACC000060,38040,Completed,2025-08-04 04:12:00,2025-08-05 06:12:00,BNKREF10001037
SET0001039,MER000063,PAY0000087,ACC000063,29528,Completed,2024-11-05 18:19:00,2024-11-07 01:19:00,BNKREF10001038
SET0001040,MER000004,PAY0000006,ACC000004,62036,Failed,2024-06-06 08:19:00,2024-06-08 02:19:00,BNKREF10001039
SET0001041,MER000016,PAY0001340,ACC000016,84613,Completed,2025-11-12 09:26:00,2025-11-14 07:26:00,BNKREF10001040
SET0001042,MER000032,PAY0000059,ACC000032,78597,Failed,2024-05-02 08:31:00,2024-05-02 14:31:00,BNKREF10001041
SET0001043,MER000047,PAY0001191,ACC000047,90003,Completed,2025-05-07 18:27:00,2025-05-09 12:27:00,BNKREF10001042
SET0001044,MER000061,PAY0001422,ACC000061,34118,Completed,2024-05-02 11:32:00,2024-05-02 14:32:00,BNKREF10001043
SET0001045,MER000021,PAY0001192,ACC000021,17859,Completed,2024-02-29 04:20:00,2024-03-02 02:20:00,BNKREF10001044
SET0001046,MER000046,PAY0000335,ACC000046,6485,Completed,2024-02-24 08:23:00,2024-02-25 08:23:00,BNKREF10001045
SET0001047,MER000038,PAY0000598,ACC000038,25503,Initiated,2025-06-26 20:59:00,,
SET0001048,MER000024,PAY0000194,ACC000024,89880,Completed,2025-09-05 05:34:00,2025-09-06 03:34:00,BNKREF10001047
SET0001049,MER000039,PAY0000556,ACC000039,1790,Completed,2025-01-06 03:34:00,2025-01-06 14:34:00,BNKREF10001048
SET0001050,MER000018,PAY0001062,ACC000018,21468,Completed,2024-10-15 11:49:00,2024-10-16 10:49:00,BNKREF10001049
SET0001051,MER000014,PAY0000447,ACC000014,80503,Completed,2024-06-07 16:14:00,2024-06-09 05:14:00,BNKREF10001050
SET0001052,MER000068,PAY0001090,ACC000068,60457,Completed,2025-07-18 22:48:00,2025-07-20 02:48:00,BNKREF10001051
SET0001053,MER000010,PAY0000239,ACC000010,47622,Completed,2024-05-14 00:30:00,2024-05-15 22:30:00,BNKREF10001052
SET0001054,MER000018,PAY0000906,ACC000018,93147,Failed,2025-09-03 16:48:00,2025-09-04 05:48:00,BNKREF10001053
SET0001055,MER000039,PAY0000059,ACC000039,90283,Completed,2024-05-01 07:08:00,2024-05-01 18:08:00,BNKREF10001054
SET0001056,MER000030,PAY0000630,ACC000030,90646,Failed,2024-05-08 06:08:00,2024-05-09 11:08:00,BNKREF10001055
SET0001057,MER000015,PAY0000160,ACC000015,14231,Completed,2024-01-20 15:48:00,2024-01-21 05:48:00,BNKREF10001056
SET0001058,MER000005,PAY0001352,ACC000005,5772,Completed,2025-06-09 18:03:00,2025-06-10 12:03:00,BNKREF10001057
SET0001059,MER000009,PAY0000618,ACC000009,16325,Initiated,2025-11-14 00:48:00,,
SET0001060,MER000027,PAY0001204,ACC000027,19178,Completed,2024-07-23 05:42:00,2024-07-23 12:42:00,BNKREF10001059
SET0001061,MER000036,PAY0001188,ACC000036,80441,Completed,2024-12-22 11:10:00,2024-12-24 11:10:00,BNKREF10001060
SET0001062,MER000031,PAY0001035,ACC000031,69415,Completed,2025-08-06 02:06:00,2025-08-06 04:06:00,BNKREF10001061
SET0001063,MER000028,PAY0001466,ACC000028,667,Completed,2024-07-15 09:10:00,2024-07-16 21:10:00,BNKREF10001062
SET0001064,MER000013,PAY0000439,ACC000013,24364,Completed,2025-05-31 22:30:00,2025-06-02 13:30:00,BNKREF10001063
SET0001065,MER000057,PAY0001380,ACC000057,55686,Completed,2024-04-19 05:53:00,2024-04-20 07:53:00,BNKREF10001064
SET0001066,MER000028,PAY0001054,ACC000028,16302,Completed,2024-08-21 13:07:00,2024-08-22 11:07:00,BNKREF10001065
SET0001067,MER000060,PAY0000226,ACC000060,37884,Completed,2025-06-16 04:31:00,2025-06-18 03:31:00,BNKREF10001066
SET0001068,MER000006,PAY0000169,ACC000006,78794,Completed,2024-12-01 15:07:00,2024-12-02 22:07:00,BNKREF10001067
SET0001069,MER000040,PAY0001408,ACC000040,24844,Completed,2025-03-30 07:35:00,2025-03-31 12:35:00,BNKREF10001068
SET0001070,MER000009,PAY0000975,ACC000009,88463,Initiated,2025-11-26 11:11:00,,
SET0001071,MER000063,PAY0001377,ACC000063,11241,Completed,2024-04-17 12:28:00,2024-04-19 09:28:00,BNKREF10001070
SET0001072,MER000016,PAY0000294,ACC000016,97280,Completed,2025-02-08 12:44:00,2025-02-08 20:44:00,BNKREF10001071
SET0001073,MER000022,PAY0000133,ACC000022,16190,Completed,2025-01-07 06:21:00,2025-01-08 09:21:00,BNKREF10001072
SET0001074,MER000030,PAY0000870,ACC000030,77910,Completed,2025-05-26 08:48:00,2025-05-27 23:48:00,BNKREF10001073
SET0001075,MER000035,PAY0001319,ACC000035,63608,Completed,2025-02-13 11:30:00,2025-02-14 14:30:00,BNKREF10001074
SET0001076,MER000066,PAY0000572,ACC000066,64238,Initiated,2024-05-30 14:06:00,,
SET0001077,MER000064,PAY0000473,ACC000064,7027,Initiated,2025-10-05 04:01:00,,
SET0001078,MER000009,PAY0001021,ACC000009,42954,Completed,2025-11-25 00:11:00,2025-11-26 21:11:00,BNKREF10001077
SET0001079,MER000020,PAY0000621,ACC000020,98614,Completed,2025-09-28 19:06:00,2025-09-30 15:06:00,BNKREF10001078
SET0001080,MER000067,PAY0001009,ACC000067,66264,Completed,2025-04-22 06:18:00,2025-04-23 15:18:00,BNKREF10001079
SET0001081,MER000034,PAY0001111,ACC000034,4241,Initiated,2024-12-17 17:34:00,,
SET0001082,MER000056,PAY0000244,ACC000056,60348,Completed,2025-01-27 14:20:00,2025-01-28 20:20:00,BNKREF10001081
SET0001083,MER000005,PAY0000068,ACC000005,92644,Completed,2024-06-30 17:42:00,2024-07-01 14:42:00,BNKREF10001082
SET0001084,MER000022,PAY0001007,ACC000022,14436,Completed,2025-03-17 04:19:00,2025-03-18 13:19:00,BNKREF10001083
SET0001085,MER000063,PAY0001352,ACC000063,73795,Completed,2025-07-21 21:34:00,2025-07-23 05:34:00,BNKREF10001084
SET0001086,MER000021,PAY0001038,ACC000021,80963,Completed,2024-02-27 12:16:00,2024-02-28 14:16:00,BNKREF10001085
SET0001087,MER000046,PAY0000583,ACC000046,48126,Completed,2024-11-24 01:01:00,2024-11-24 11:01:00,BNKREF10001086
SET0001088,MER000045,PAY0001196,ACC000045,45338,Completed,2024-01-28 20:21:00,2024-01-30 01:21:00,BNKREF10001087
SET0001089,MER000046,PAY0000844,ACC000046,85045,Completed,2024-12-25 01:42:00,2024-12-25 18:42:00,BNKREF10001088
SET0001090,MER000040,PAY0001214,ACC000040,44349,Completed,2024-03-27 22:04:00,2024-03-28 07:04:00,BNKREF10001089
SET0001091,MER000022,PAY0000041,ACC000022,74555,Completed,2025-07-05 10:02:00,2025-07-06 15:02:00,BNKREF10001090
SET0001092,MER000066,PAY0000863,ACC000066,41586,Completed,2024-09-30 00:44:00,2024-09-30 03:44:00,BNKREF10001091
SET0001093,MER000049,PAY0001169,ACC000049,64110,Initiated,2025-02-03 10:36:00,,
SET0001094,MER000013,PAY0001415,ACC000013,44604,Completed,2025-11-22 06:21:00,2025-11-24 02:21:00,BNKREF10001093
SET0001095,MER000022,PAY0001260,ACC000022,9972,Completed,2024-11-02 11:27:00,2024-11-04 05:27:00,BNKREF10001094
SET0001096,MER000069,PAY0000439,ACC000069,52794,Completed,2024-10-21 08:03:00,2024-10-22 22:03:00,BNKREF10001095
SET0001097,MER000029,PAY0001280,ACC000029,44250,Completed,2024-04-04 22:54:00,2024-04-06 13:54:00,BNKREF10001096
SET0001098,MER000035,PAY0000138,ACC000035,10148,Completed,2025-08-03 16:30:00,2025-08-04 16:30:00,BNKREF10001097
